Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
1,47,1,28.0,1,1,0,2630.0,26.0,121,0
1,23,1,8.0,0,0,0,39961.0,160.0,141,0
1,22,1,30.0,1,0,0,32878.0,152.0,28,0
0,21,1,31.0,1,0,0,2630.0,160.0,74,0
0,64,1,28.0,1,1,0,40232.0,124.0,85,0
1,24,1,21.0,1,0,0,31707.0,152.0,33,0
0,25,1,50.0,1,0,0,46655.0,152.0,20,0
0,38,1,12.0,0,1,1,2630.0,124.0,53,0
0,23,1,8.0,1,0,0,36214.0,151.0,175,0
0,34,1,28.0,1,1,0,77064.0,24.0,130,0
0,23,1,7.0,1,0,0,47580.0,152.0,249,0
0,24,1,8.0,0,0,0,35149.0,152.0,297,0
0,62,1,29.0,0,1,0,48926.0,122.0,162,0
0,29,1,27.0,0,0,0,2630.0,1.0,92,0
0,32,1,29.0,1,0,0,2630.0,152.0,183,0
0,33,1,32.0,1,0,0,24387.0,160.0,152,0
1,38,1,8.0,1,1,0,37000.0,124.0,172,0
0,23,1,28.0,1,0,0,54916.0,152.0,63,0
1,39,1,28.0,0,1,1,29639.0,124.0,253,0
0,35,1,5.0,1,1,0,2630.0,152.0,24,0
1,26,1,31.0,1,0,0,2630.0,160.0,43,0
0,24,1,13.0,1,0,0,25178.0,124.0,37,0
1,64,1,28.0,0,2,1,44178.0,147.0,291,0
1,21,1,15.0,0,0,1,25980.0,160.0,51,0
0,21,1,32.0,0,0,1,28077.0,152.0,106,0
1,68,1,8.0,0,1,1,2630.0,7.0,35,0
1,55,1,39.0,0,1,1,30557.0,124.0,101,0
1,76,1,28.0,1,1,0,74627.0,59.0,184,0
0,67,1,28.0,0,1,0,35382.0,26.0,10,0
1,73,1,41.0,1,1,0,44579.0,12.0,28,0
1,66,1,48.0,1,1,0,2630.0,26.0,293,0
0,40,1,39.0,0,1,1,42334.0,26.0,191,0
1,22,1,6.0,1,0,0,24429.0,152.0,281,0
1,61,1,28.0,1,1,1,32079.0,26.0,227,0
1,56,1,28.0,1,1,0,26087.0,124.0,278,0
0,25,1,46.0,1,0,0,25001.0,160.0,14,0
1,36,1,28.0,1,1,0,61618.0,26.0,207,0
1,23,1,6.0,1,0,0,21893.0,152.0,128,0
1,32,1,8.0,1,0,0,35641.0,152.0,290,0
0,27,1,41.0,1,0,0,40365.0,152.0,186,0
1,31,1,6.0,1,0,0,26265.0,152.0,156,0
1,69,1,46.0,0,1,1,34164.0,26.0,160,0
0,27,1,39.0,1,0,0,45532.0,152.0,86,0
0,37,1,8.0,0,1,1,24765.0,124.0,132,0
1,23,1,8.0,1,0,0,29924.0,160.0,137,0
0,24,1,3.0,1,0,0,31000.0,152.0,294,0
1,49,1,28.0,1,1,0,37287.0,26.0,173,0
1,30,1,8.0,1,0,0,20689.0,152.0,289,0
1,56,1,47.0,0,2,1,32055.0,124.0,104,0
1,38,1,31.0,1,1,0,2630.0,152.0,235,0
1,48,1,7.0,0,1,0,2630.0,26.0,266,0
0,24,1,43.0,1,0,0,25206.0,151.0,289,0
1,23,1,41.0,1,0,0,23293.0,151.0,11,0
0,25,1,14.0,1,0,0,25617.0,152.0,69,0
1,25,1,46.0,1,0,0,22660.0,152.0,194,0
1,57,1,13.0,1,1,0,41457.0,14.0,233,0
1,64,1,27.0,1,1,0,71168.0,124.0,119,0
1,56,1,28.0,0,1,1,33703.0,122.0,188,0
1,40,1,28.0,0,2,1,29799.0,122.0,288,0
0,27,1,8.0,1,0,0,45094.0,152.0,279,0
1,24,1,47.0,1,0,0,37038.0,152.0,21,0
1,45,1,28.0,1,1,0,39369.0,122.0,199,0
0,44,1,28.0,0,1,1,40707.0,116.0,46,0
0,22,1,9.0,1,0,0,26110.0,152.0,123,0
1,52,1,28.0,0,1,1,36743.0,26.0,131,0
1,75,1,45.0,1,1,0,24632.0,26.0,223,0
1,63,1,46.0,1,1,0,32707.0,122.0,13,0
0,24,1,8.0,1,0,0,41415.0,152.0,15,0
1,33,1,50.0,1,0,0,40945.0,152.0,139,0
0,69,1,29.0,0,1,0,57412.0,124.0,82,0
0,38,1,3.0,0,1,1,34092.0,124.0,138,0
1,20,1,15.0,0,0,1,41273.0,160.0,40,0
0,24,1,12.0,1,0,0,20832.0,152.0,254,0
1,34,1,44.0,0,1,1,30525.0,26.0,215,0
1,46,1,28.0,1,1,1,42750.0,124.0,40,0
0,44,1,28.0,0,1,1,44399.0,124.0,18,0
1,46,1,28.0,0,1,1,35578.0,157.0,182,0
1,24,1,36.0,0,0,1,31148.0,152.0,206,0
1,49,1,28.0,1,1,0,33419.0,26.0,20,0
0,26,1,28.0,1,0,0,42656.0,152.0,58,0
0,24,1,4.0,1,0,0,28998.0,152.0,283,0
1,22,1,15.0,1,0,0,32334.0,152.0,12,0
1,25,1,3.0,1,0,0,28137.0,152.0,35,0
1,38,1,28.0,0,1,1,34262.0,26.0,141,0
1,40,1,28.0,0,1,1,48818.0,61.0,228,0
1,32,1,46.0,0,1,1,2630.0,156.0,48,0
0,50,1,39.0,1,1,0,40220.0,26.0,266,0
1,67,1,4.0,1,1,0,25267.0,26.0,255,0
0,25,1,16.0,0,0,0,36219.0,152.0,209,0
1,22,1,46.0,1,0,0,44293.0,152.0,135,0
0,38,1,8.0,1,1,0,2630.0,152.0,215,0
0,22,1,18.0,1,0,0,30251.0,152.0,104,0
0,70,1,31.0,0,1,1,2630.0,156.0,152,0
1,34,1,28.0,0,1,1,75976.0,124.0,60,0
0,33,1,15.0,0,1,1,45280.0,124.0,284,0
1,26,1,28.0,1,0,0,31302.0,152.0,229,0
0,23,1,8.0,1,0,0,55348.0,152.0,244,0
1,57,1,49.0,0,1,1,27425.0,26.0,258,0
1,23,1,50.0,0,0,1,26643.0,152.0,240,0
1,40,1,28.0,1,1,0,28651.0,61.0,265,0
1,24,1,29.0,1,0,0,29996.0,152.0,37,0
0,25,1,17.0,0,0,0,36793.0,152.0,235,0
1,31,1,9.0,1,1,0,30067.0,124.0,139,0
0,49,1,16.0,0,1,0,32313.0,124.0,282,0
1,21,1,26.0,1,0,0,15945.0,160.0,160,0
1,58,1,46.0,0,1,1,58910.0,124.0,242,0
1,66,1,3.0,1,1,0,2630.0,26.0,236,0
0,28,1,30.0,1,0,0,43438.0,152.0,58,0
1,61,1,3.0,0,1,1,25748.0,26.0,28,0
1,63,1,25.0,0,1,0,27121.0,160.0,239,0
0,25,1,9.0,0,0,1,26342.0,152.0,173,0
0,51,1,39.0,0,1,1,2630.0,160.0,127,0
1,53,1,28.0,0,1,0,32390.0,122.0,194,0
0,66,1,8.0,1,1,0,39685.0,124.0,52,0
0,30,1,18.0,1,0,0,2630.0,152.0,297,0
0,33,1,28.0,1,1,0,36106.0,26.0,195,0
0,23,1,42.0,0,0,1,21810.0,152.0,49,0
1,49,1,3.0,1,1,0,28316.0,26.0,61,0
1,63,1,33.0,0,1,1,32174.0,124.0,64,0
0,50,1,50.0,0,1,0,37592.0,8.0,32,0
0,22,1,15.0,0,0,1,44738.0,152.0,110,0
1,51,1,28.0,0,1,1,50217.0,111.0,292,0
1,53,1,8.0,0,1,1,37192.0,26.0,181,0
1,66,1,29.0,0,1,1,25626.0,124.0,272,0
0,22,1,8.0,0,0,1,33303.0,152.0,222,0
0,37,1,8.0,0,1,1,2630.0,156.0,42,0
0,68,1,28.0,0,2,1,26440.0,124.0,98,0
0,44,1,41.0,0,1,1,33858.0,124.0,27,0
1,26,1,16.0,0,0,0,2630.0,152.0,199,0
0,51,1,28.0,0,1,1,26383.0,122.0,58,0
1,57,1,28.0,1,1,0,29037.0,124.0,175,0
1,77,1,19.0,0,2,1,35164.0,124.0,263,0
1,21,1,15.0,0,0,1,33910.0,160.0,70,0
1,28,1,18.0,1,0,0,20896.0,152.0,280,0
1,22,1,33.0,1,0,0,37679.0,152.0,133,0
1,29,1,29.0,1,0,0,24004.0,152.0,51,0
0,26,1,28.0,1,0,0,64560.0,152.0,30,0
1,44,1,1.0,0,1,1,2630.0,124.0,142,0
1,24,1,11.0,1,0,0,40029.0,152.0,164,0
1,40,1,30.0,0,1,1,32314.0,163.0,24,0
1,26,1,43.0,1,0,0,2630.0,152.0,177,0
1,23,1,41.0,1,0,0,33354.0,152.0,280,0
0,22,1,30.0,1,0,0,27199.0,152.0,51,0
1,66,1,48.0,1,1,1,2630.0,15.0,267,0
0,48,1,41.0,0,1,1,29425.0,26.0,160,0
0,26,1,29.0,1,0,0,46776.0,152.0,182,0
1,75,1,47.0,1,1,0,29181.0,16.0,54,0
1,56,1,3.0,0,1,0,28437.0,124.0,12,0
1,58,1,28.0,1,1,0,2630.0,26.0,186,0
0,28,1,2.0,1,0,0,25914.0,152.0,64,0
1,42,1,28.0,0,1,1,34660.0,124.0,99,0
0,28,1,41.0,0,0,0,56271.0,152.0,214,0
0,38,1,28.0,1,1,0,32410.0,124.0,83,0
1,24,1,10.0,1,0,0,33766.0,152.0,260,0
1,34,1,43.0,0,1,1,47926.0,156.0,185,0
0,24,1,15.0,1,0,1,44688.0,152.0,146,0
0,20,1,3.0,1,0,0,20574.0,160.0,159,0
0,55,1,28.0,1,1,0,44797.0,124.0,81,0
0,27,1,46.0,1,0,0,23388.0,152.0,251,0
1,24,1,8.0,1,0,0,46089.0,152.0,191,0
0,22,1,35.0,1,0,0,21692.0,152.0,142,0
1,23,1,39.0,1,0,0,21834.0,26.0,157,0
0,42,1,18.0,1,1,0,34794.0,157.0,222,0
1,23,1,17.0,1,0,0,34111.0,152.0,168,0
0,62,1,28.0,0,1,1,41804.0,122.0,119,0
1,54,1,28.0,0,2,1,29480.0,26.0,179,0
0,40,1,50.0,0,1,1,2630.0,156.0,21,0
1,40,1,28.0,0,1,1,48783.0,124.0,117,0
1,28,1,46.0,1,0,0,19061.0,152.0,160,0
1,21,1,13.0,0,0,1,32851.0,160.0,241,0
0,41,1,3.0,1,1,0,18010.0,124.0,11,0
0,22,1,15.0,1,0,0,43682.0,160.0,38,0
0,44,1,35.0,0,1,1,2630.0,156.0,13,0
1,27,1,28.0,1,0,0,45628.0,26.0,125,0
0,45,1,28.0,1,1,0,48362.0,26.0,188,0
1,23,1,47.0,0,0,1,23127.0,152.0,23,0
1,25,1,28.0,0,1,1,2630.0,124.0,261,0
1,23,1,29.0,1,0,0,33756.0,152.0,133,0
0,24,1,15.0,0,0,0,29782.0,151.0,180,0
1,48,1,28.0,0,1,1,28208.0,124.0,179,0
0,23,1,8.0,0,0,1,42179.0,152.0,63,0
0,65,1,28.0,1,1,0,61570.0,124.0,244,0
0,22,1,10.0,1,0,0,24146.0,152.0,168,0
0,24,1,14.0,1,0,0,28126.0,152.0,235,0
1,45,1,28.0,0,1,1,33957.0,124.0,168,0
1,28,1,30.0,1,0,0,37437.0,151.0,64,0
1,69,1,28.0,0,1,0,32745.0,124.0,32,0
0,59,1,28.0,0,1,1,47155.0,13.0,139,0
1,58,1,8.0,0,1,1,2630.0,157.0,189,1
0,30,1,10.0,1,0,0,2630.0,160.0,127,0
0,24,1,8.0,1,0,0,33432.0,152.0,39,0
0,29,1,10.0,1,0,0,2630.0,152.0,133,0
0,41,1,0.0,0,1,1,2630.0,122.0,53,0
1,32,1,28.0,0,1,1,61380.0,26.0,275,0
1,80,1,28.0,0,1,1,32995.0,124.0,268,0
1,29,1,15.0,0,0,1,28883.0,151.0,270,0
1,44,1,28.0,0,1,1,35949.0,26.0,50,0
1,46,1,46.0,1,1,1,21122.0,30.0,39,0
1,27,1,18.0,1,0,0,26729.0,152.0,271,0
0,67,1,3.0,1,1,0,28527.0,26.0,280,0
1,47,1,28.0,0,1,0,44717.0,26.0,213,0
1,45,1,3.0,0,1,1,29525.0,154.0,291,0
0,26,1,33.0,1,0,0,27469.0,152.0,190,0
0,28,1,29.0,1,0,0,38858.0,152.0,128,0
0,44,1,10.0,0,1,1,28750.0,154.0,44,0
0,41,1,6.0,1,1,0,23362.0,152.0,253,0
1,45,1,8.0,0,1,1,41275.0,124.0,294,0
1,28,1,28.0,0,0,1,2630.0,158.0,262,0
1,24,1,28.0,1,0,0,49468.0,152.0,15,0
0,24,1,45.0,1,0,0,16235.0,152.0,68,0
0,40,1,48.0,0,1,0,2630.0,124.0,183,0
1,65,1,28.0,1,1,0,43687.0,26.0,229,0
1,50,1,18.0,0,1,1,24322.0,26.0,66,0
1,72,0,30.0,1,1,0,22909.0,26.0,92,0
0,23,1,11.0,1,0,0,32287.0,152.0,209,0
1,22,1,11.0,1,0,0,21452.0,152.0,165,0
0,62,1,28.0,0,1,1,40705.0,124.0,286,0
0,27,1,3.0,1,0,0,17683.0,152.0,116,0
1,23,1,30.0,1,0,0,30639.0,152.0,112,0
1,22,1,15.0,0,0,1,35072.0,152.0,80,0
1,30,1,47.0,1,0,0,26553.0,152.0,173,0
0,21,1,30.0,0,0,1,23278.0,160.0,267,0
1,49,1,28.0,0,1,1,35463.0,26.0,169,0
0,29,1,33.0,1,0,0,27412.0,152.0,37,0
1,44,1,28.0,1,1,0,31178.0,124.0,280,0
1,24,1,41.0,1,0,0,35047.0,152.0,52,0
0,26,1,41.0,1,0,0,44779.0,152.0,179,0
0,22,1,3.0,1,0,0,23498.0,152.0,263,0
0,49,1,28.0,0,1,1,47155.0,26.0,290,1
1,20,1,36.0,0,0,1,2630.0,160.0,243,0
0,31,1,11.0,1,0,0,31140.0,152.0,291,0
1,30,1,14.0,1,0,0,23494.0,152.0,169,0
1,31,1,3.0,0,1,1,2630.0,156.0,230,0
0,69,1,28.0,1,1,0,28946.0,26.0,214,0
0,23,1,15.0,1,0,0,30545.0,152.0,204,0
1,70,1,45.0,1,1,1,33706.0,26.0,257,0
0,23,1,28.0,0,0,1,36014.0,124.0,203,0
0,24,1,41.0,1,0,0,42970.0,153.0,51,0
0,52,1,37.0,0,1,0,30155.0,152.0,111,0
0,29,1,21.0,0,0,1,25733.0,152.0,157,0
0,53,1,47.0,0,1,1,26174.0,26.0,219,0
1,21,1,46.0,0,0,1,27773.0,152.0,295,0
1,59,1,28.0,0,1,1,43315.0,26.0,230,0
0,24,1,19.0,1,0,0,27454.0,152.0,277,0
1,22,1,46.0,1,0,0,25346.0,152.0,163,0
1,62,1,29.0,1,1,0,33207.0,26.0,77,0
1,23,1,27.0,0,0,0,26957.0,152.0,123,0
1,24,1,13.0,1,0,0,28049.0,152.0,178,0
0,23,1,8.0,1,0,0,40506.0,151.0,268,0
1,26,1,17.0,1,0,0,2630.0,152.0,92,0
0,39,1,22.0,0,1,1,26036.0,124.0,181,0
1,47,1,33.0,1,1,0,35153.0,26.0,203,0
1,37,1,48.0,1,1,1,2630.0,124.0,109,0
0,44,1,8.0,0,1,1,2630.0,26.0,112,0
0,39,1,46.0,1,1,0,31439.0,160.0,66,0
1,67,1,48.0,1,1,0,2630.0,26.0,122,0
1,41,1,8.0,0,1,1,33326.0,26.0,128,0
1,49,1,0.0,0,1,1,2630.0,163.0,184,0
1,53,1,28.0,1,1,0,31909.0,26.0,53,0
1,21,1,48.0,1,0,0,2630.0,160.0,88,0
1,54,1,7.0,0,1,1,2630.0,156.0,74,0
0,25,1,37.0,1,0,0,29490.0,152.0,144,0
0,27,1,12.0,1,0,0,22447.0,152.0,265,0
1,60,1,23.0,1,1,0,2630.0,26.0,250,0
1,53,1,49.0,0,1,1,29173.0,26.0,220,0
1,53,1,31.0,1,1,0,2630.0,26.0,191,0
1,24,1,28.0,1,0,0,39395.0,152.0,49,0
0,20,1,46.0,1,0,0,26592.0,160.0,253,0
1,39,1,28.0,0,1,1,44653.0,124.0,98,0
1,27,1,46.0,0,1,1,22595.0,124.0,68,0
1,70,1,28.0,1,1,0,26708.0,26.0,47,0
1,28,1,21.0,1,0,0,24695.0,152.0,238,0
1,64,1,46.0,1,1,0,22166.0,26.0,182,0
0,22,1,47.0,1,0,0,2630.0,152.0,220,0
1,38,1,28.0,1,1,0,37524.0,122.0,199,0
1,24,1,50.0,1,0,0,34313.0,152.0,264,0
1,57,1,28.0,0,1,0,28211.0,26.0,63,0
0,22,1,37.0,1,0,0,26352.0,152.0,205,0
0,21,1,18.0,1,0,0,32526.0,160.0,193,0
0,47,1,47.0,0,1,0,28888.0,124.0,119,0
1,28,1,41.0,0,0,0,2630.0,157.0,219,0
0,41,1,38.0,1,1,1,39965.0,26.0,290,0
1,25,1,32.0,0,0,1,29281.0,152.0,162,0
1,24,1,14.0,1,0,0,34238.0,152.0,149,0
0,21,1,30.0,0,0,0,29413.0,160.0,223,0
0,25,1,46.0,1,0,0,41877.0,152.0,70,0
1,29,1,3.0,1,0,0,32538.0,152.0,45,0
0,75,1,33.0,0,1,1,37051.0,124.0,242,0
1,47,1,26.0,0,1,1,35920.0,124.0,110,0
1,38,1,45.0,0,1,1,26218.0,163.0,115,0
0,36,1,46.0,0,1,1,22967.0,26.0,177,0
1,56,1,27.0,1,1,1,24061.0,26.0,109,0
1,52,1,46.0,0,1,1,31660.0,26.0,27,0
1,59,1,16.0,0,2,1,31605.0,124.0,127,0
1,26,1,10.0,1,0,0,35264.0,152.0,121,0
1,49,1,28.0,1,1,0,2630.0,125.0,292,0
0,24,1,12.0,1,0,0,32192.0,152.0,157,0
0,56,1,15.0,0,1,1,2630.0,156.0,179,0
1,32,1,36.0,0,0,1,31501.0,160.0,128,0
1,40,1,28.0,1,1,0,26244.0,26.0,58,0
1,24,1,41.0,0,0,1,37996.0,152.0,267,0
0,36,1,28.0,0,1,0,44590.0,124.0,80,0
1,73,1,46.0,1,1,0,54217.0,26.0,28,0
1,45,1,35.0,1,1,0,27327.0,26.0,266,0
1,23,1,47.0,1,0,0,41750.0,152.0,92,0
1,60,1,52.0,0,1,1,2630.0,124.0,12,0
1,24,1,8.0,1,0,0,43321.0,152.0,297,0
0,55,1,12.0,1,1,0,19481.0,26.0,21,0
0,34,1,8.0,0,1,0,38607.0,124.0,112,0
1,33,1,41.0,0,1,1,2630.0,157.0,262,0
1,24,1,8.0,1,0,1,30599.0,152.0,290,0
1,38,1,41.0,1,1,0,28732.0,124.0,168,0
0,26,1,30.0,1,0,0,18580.0,152.0,232,0
1,25,1,7.0,0,0,1,54838.0,152.0,22,0
0,27,1,17.0,1,0,0,39249.0,152.0,12,0
1,55,1,28.0,0,1,1,27918.0,25.0,167,0
0,44,1,28.0,1,1,0,42582.0,26.0,232,0
0,34,1,10.0,1,1,0,24230.0,152.0,144,0
1,68,1,28.0,1,1,0,44927.0,26.0,143,0
0,46,1,28.0,0,1,1,2630.0,55.0,282,0
0,21,1,50.0,1,0,0,36097.0,152.0,106,0
1,66,1,13.0,1,1,0,30546.0,26.0,146,0
0,24,1,4.0,1,0,0,30228.0,152.0,129,0
1,51,1,28.0,0,2,1,58316.0,26.0,243,0
0,24,1,3.0,1,0,0,26443.0,152.0,267,0
0,22,1,36.0,0,0,1,29103.0,152.0,83,0
0,33,1,26.0,1,0,0,43024.0,152.0,131,0
0,25,1,36.0,1,0,0,35238.0,152.0,136,0
1,51,1,28.0,1,1,0,27342.0,26.0,27,0
1,25,1,47.0,0,0,1,2630.0,152.0,24,0
0,24,1,50.0,0,0,1,2630.0,152.0,149,0
0,30,1,46.0,1,0,0,29823.0,152.0,249,0
1,26,1,46.0,0,0,1,14679.0,152.0,286,0
0,59,1,28.0,1,1,0,36684.0,126.0,164,0
0,25,1,11.0,1,0,0,37792.0,152.0,10,0
1,27,1,11.0,1,0,0,27175.0,152.0,200,0
0,47,1,41.0,1,1,0,35032.0,26.0,68,0
0,26,1,18.0,1,0,0,32791.0,152.0,16,0
1,59,1,18.0,0,1,1,28453.0,124.0,92,0
0,71,1,8.0,1,1,0,32245.0,26.0,129,0
1,21,1,41.0,0,0,1,27290.0,152.0,136,0
0,22,1,8.0,1,0,0,29683.0,152.0,223,0
0,61,1,28.0,0,2,1,35519.0,26.0,16,1
0,32,1,10.0,1,0,0,2630.0,152.0,232,0
0,37,1,8.0,0,1,1,32989.0,155.0,120,0
1,55,1,28.0,1,1,0,2630.0,124.0,250,0
1,42,1,28.0,0,1,0,39859.0,122.0,220,0
1,46,1,3.0,1,1,0,41744.0,124.0,298,0
1,41,1,15.0,0,1,1,34970.0,124.0,155,0
0,21,1,11.0,1,0,0,25714.0,152.0,227,0
0,22,1,29.0,1,0,0,30990.0,152.0,92,0
0,49,1,28.0,0,1,1,2630.0,156.0,279,0
0,59,1,5.0,0,2,1,28089.0,122.0,141,0
0,46,1,28.0,1,1,0,38099.0,26.0,173,0
1,42,1,46.0,0,1,1,21993.0,26.0,268,0
1,23,1,30.0,1,0,0,46726.0,152.0,203,0
0,45,1,46.0,1,1,0,28778.0,152.0,213,0
1,40,1,28.0,0,1,1,35520.0,124.0,144,0
1,23,1,46.0,1,0,0,28204.0,26.0,126,0
1,33,1,7.0,0,1,0,31792.0,124.0,228,0
1,43,1,40.0,0,1,1,40155.0,124.0,236,0
0,32,1,14.0,1,0,0,33988.0,152.0,49,0
0,44,1,28.0,1,1,0,65779.0,26.0,98,0
0,22,1,41.0,1,0,0,28905.0,152.0,178,0
0,26,1,42.0,0,0,1,35662.0,152.0,260,0
1,20,1,49.0,0,0,1,20872.0,160.0,281,0
1,24,1,37.0,0,0,1,27226.0,152.0,30,0
1,39,1,8.0,1,1,1,44448.0,124.0,71,0
1,24,1,41.0,0,0,1,33426.0,152.0,151,0
0,25,1,15.0,0,0,1,28711.0,152.0,239,0
1,45,1,48.0,0,1,1,2630.0,124.0,75,0
0,22,1,27.0,0,0,1,26965.0,152.0,82,0
0,26,1,28.0,1,0,0,28182.0,152.0,197,0
1,61,1,15.0,0,1,1,39116.0,14.0,144,0
1,26,1,23.0,1,0,0,34488.0,152.0,289,0
1,49,1,28.0,0,2,1,25619.0,55.0,250,0
0,31,1,28.0,0,1,1,46821.0,26.0,80,0
1,29,1,15.0,1,0,0,42651.0,152.0,44,0
0,27,1,29.0,1,0,0,31230.0,152.0,194,0
0,49,1,28.0,1,1,0,42335.0,26.0,257,0
0,28,1,0.0,0,1,0,2630.0,139.0,83,0
1,21,1,28.0,1,1,1,26534.0,124.0,58,0
0,23,1,8.0,1,0,0,33762.0,152.0,16,0
0,23,1,25.0,0,0,1,34173.0,152.0,158,0
1,41,1,28.0,1,1,0,40432.0,26.0,15,0
0,22,1,49.0,1,0,0,25984.0,152.0,216,0
1,66,1,47.0,1,1,0,28089.0,16.0,296,0
0,23,1,36.0,0,0,1,53365.0,152.0,130,0
1,33,1,11.0,1,1,0,30307.0,124.0,226,0
0,43,1,28.0,1,1,1,33751.0,26.0,203,0
0,23,1,37.0,0,0,1,23470.0,152.0,191,0
0,29,1,41.0,0,0,0,29109.0,152.0,263,0
1,59,1,2.0,0,1,1,2630.0,156.0,44,0
0,44,1,48.0,0,1,1,2630.0,26.0,229,0
0,22,1,30.0,1,0,0,24074.0,152.0,134,0
1,20,1,15.0,0,0,1,35780.0,160.0,216,0
0,25,1,41.0,1,0,0,37932.0,152.0,223,0
0,74,1,28.0,0,1,1,36389.0,26.0,281,0
0,27,1,6.0,1,0,0,2630.0,152.0,23,0
1,20,1,3.0,1,0,0,34188.0,160.0,188,0
0,76,1,28.0,0,1,1,62402.0,122.0,84,0
1,31,1,11.0,1,0,0,28669.0,152.0,282,0
0,44,1,28.0,0,1,1,31323.0,124.0,26,0
0,23,1,33.0,1,0,0,17297.0,152.0,267,0
1,36,1,28.0,0,1,1,44096.0,26.0,97,0
1,52,1,28.0,0,1,0,36104.0,26.0,155,0
1,24,1,17.0,1,0,0,31814.0,152.0,136,0
0,23,1,50.0,1,0,0,42321.0,151.0,75,0
0,20,1,27.0,0,0,1,30243.0,160.0,264,0
0,24,1,47.0,1,0,0,20020.0,152.0,179,0
0,21,1,14.0,0,0,1,25598.0,152.0,235,0
0,32,1,46.0,0,0,1,26339.0,156.0,295,0
0,37,1,28.0,1,1,0,34419.0,153.0,118,0
0,23,1,12.0,0,0,0,26565.0,152.0,138,0
1,34,1,5.0,0,1,1,33136.0,26.0,297,0
0,33,1,9.0,0,0,0,29324.0,152.0,149,0
1,27,1,23.0,1,0,0,46580.0,152.0,22,0
0,44,1,21.0,1,1,0,2630.0,152.0,35,0
1,46,1,41.0,0,0,0,2630.0,1.0,48,0
1,21,1,46.0,1,0,0,27620.0,160.0,52,0
0,30,1,13.0,1,0,0,28349.0,152.0,64,0
0,24,1,8.0,1,0,0,50224.0,152.0,129,0
1,27,1,50.0,1,0,0,38173.0,152.0,152,0
1,26,1,8.0,1,0,0,49269.0,152.0,131,0
1,42,1,28.0,1,1,0,62091.0,124.0,61,0
0,25,1,3.0,1,0,0,20592.0,152.0,54,0
1,24,1,35.0,1,0,0,33239.0,152.0,50,0
1,56,1,30.0,0,1,0,33384.0,26.0,27,0
1,23,1,8.0,0,0,1,36217.0,152.0,208,0
0,79,1,28.0,0,1,1,46244.0,26.0,231,0
0,25,1,50.0,1,0,0,24624.0,152.0,116,0
0,22,1,8.0,1,0,0,45914.0,152.0,39,0
1,37,1,28.0,1,1,0,2630.0,156.0,90,0
1,62,1,28.0,0,1,1,79361.0,124.0,162,0
1,24,1,8.0,1,0,0,38190.0,152.0,148,0
1,44,1,8.0,0,2,1,28547.0,157.0,183,0
1,32,1,9.0,0,1,1,32513.0,26.0,273,0
0,46,1,46.0,1,1,0,42192.0,124.0,224,0
1,23,1,46.0,0,0,0,54940.0,152.0,249,0
0,56,1,28.0,0,1,1,62460.0,157.0,135,0
1,23,1,46.0,1,0,1,2630.0,160.0,20,0
1,51,1,28.0,1,1,0,55562.0,124.0,288,0
0,22,1,50.0,1,0,0,24126.0,152.0,196,0
1,22,1,6.0,1,0,0,27837.0,152.0,140,0
1,37,1,33.0,0,1,1,2630.0,154.0,80,0
0,21,1,35.0,1,0,0,26716.0,152.0,158,0
0,51,1,41.0,0,1,1,38036.0,136.0,160,0
0,71,1,50.0,1,1,0,29936.0,8.0,223,0
1,24,1,29.0,1,0,0,56025.0,152.0,257,0
1,24,1,6.0,1,0,0,28711.0,152.0,226,0
1,40,1,46.0,1,1,0,24656.0,26.0,278,0
0,46,1,39.0,1,1,0,2630.0,124.0,111,0
0,22,1,12.0,0,0,1,39108.0,160.0,196,0
1,37,1,28.0,1,1,0,45337.0,124.0,14,0
0,25,1,3.0,1,0,0,31097.0,152.0,66,0
0,24,1,46.0,0,0,0,36856.0,152.0,298,0
1,29,1,40.0,1,0,0,30617.0,152.0,97,0
0,23,1,8.0,1,0,0,30604.0,152.0,129,0
1,54,1,28.0,0,1,1,34745.0,26.0,161,0
1,50,1,46.0,1,1,0,39080.0,124.0,260,0
0,22,1,41.0,1,0,0,26084.0,152.0,40,0
0,26,1,3.0,0,0,1,2630.0,152.0,81,0
0,25,1,6.0,1,0,0,38330.0,152.0,156,0
1,31,1,13.0,1,0,0,25425.0,152.0,244,0
0,31,1,28.0,1,0,0,33731.0,152.0,239,0
0,21,1,41.0,1,0,0,2630.0,154.0,84,0
0,24,1,33.0,1,0,0,35387.0,152.0,278,0
1,40,1,6.0,0,1,1,31215.0,124.0,19,0
1,27,1,46.0,0,0,0,31046.0,152.0,47,0
0,24,1,8.0,1,0,0,58533.0,152.0,61,0
1,21,1,47.0,0,0,0,2630.0,160.0,86,0
1,56,1,28.0,0,1,1,56510.0,124.0,105,0
0,26,1,28.0,1,0,0,34306.0,152.0,73,0
0,28,1,46.0,1,0,0,40941.0,152.0,121,0
0,55,1,28.0,0,1,0,58922.0,26.0,160,0
0,24,1,27.0,1,0,0,32855.0,152.0,232,0
0,20,1,46.0,0,0,0,29856.0,160.0,140,0
1,40,1,7.0,0,1,1,37913.0,124.0,141,1
1,33,1,3.0,1,0,0,23258.0,152.0,184,0
1,22,1,25.0,0,0,0,40512.0,152.0,135,0
